time,yaw_master,Roll_master,Pitch_master,yaw_slave,Roll_slave,Pitch_slave,yaw_diff,Roll_diff,Pitch_diff,speed,limit_angle,limit_time
231208,359.56,-1.27,-1.87,0.76,1.01,2.12,1.20,2.28,3.99,0.00,80.00,3.00
231237,359.52,-1.28,-1.88,0.77,0.99,2.18,1.25,2.26,4.06,0.00,80.00,3.00
231266,359.52,-1.28,-1.88,0.77,0.97,2.24,1.25,2.25,4.12,0.00,80.00,3.00
231298,359.48,-1.27,-1.87,0.84,0.94,2.35,1.37,2.22,4.22,0.00,80.00,3.00
231345,359.53,-1.27,-1.87,0.88,0.93,2.40,1.34,2.20,4.26,0.00,80.00,3.00
231374,359.55,-1.28,-1.87,0.85,0.90,2.39,1.30,2.18,4.25,0.00,80.00,3.00
231403,359.55,-1.27,-1.86,0.89,0.92,2.30,1.34,2.19,4.16,0.00,80.00,3.00
231432,359.58,-1.27,-1.86,0.78,1.00,2.27,1.20,2.27,4.12,0.00,80.00,3.00
231470,359.62,-1.27,-1.86,0.73,1.00,2.27,1.11,2.26,4.13,0.00,80.00,3.00
231499,359.64,-1.27,-1.86,0.61,1.02,2.26,0.97,2.28,4.11,0.00,80.00,3.00
231531,359.65,-1.27,-1.86,0.65,0.99,2.29,1.00,2.26,4.14,0.00,80.00,3.00
231561,359.66,-1.28,-1.86,0.75,1.02,2.28,1.09,2.30,4.14,0.00,80.00,3.00
231590,359.61,-1.28,-1.87,0.71,0.98,2.31,1.10,2.26,4.18,0.00,80.00,3.00
231619,359.62,-1.28,-1.86,0.82,0.97,2.29,1.20,2.26,4.15,0.00,80.00,3.00
231648,359.58,-1.29,-1.86,0.79,0.98,2.29,1.22,2.26,4.14,0.00,80.00,3.00
231677,359.58,-1.29,-1.85,0.77,0.98,2.33,1.19,2.27,4.17,0.00,80.00,3.00
231707,359.63,-1.29,-1.85,0.68,0.98,2.35,1.05,2.27,4.20,0.00,80.00,3.00
231739,359.64,-1.29,-1.85,0.74,0.96,2.39,1.10,2.25,4.24,0.00,80.00,3.00
231768,359.71,-1.29,-1.85,0.72,0.96,2.39,1.01,2.25,4.23,0.00,80.00,3.00
231797,359.66,-1.29,-1.85,0.74,0.92,2.39,1.08,2.20,4.24,0.00,80.00,3.00
231827,359.60,-1.28,-1.85,0.71,0.90,2.36,1.11,2.18,4.20,0.00,80.00,3.00
231856,359.58,-1.28,-1.85,0.62,0.90,2.27,1.04,2.19,4.12,0.00,80.00,3.00
231885,359.52,-1.29,-1.85,0.76,0.84,2.31,1.24,2.13,4.16,0.00,80.00,3.00
231932,359.52,-1.29,-1.84,0.86,0.86,2.27,1.34,2.15,4.10,0.00,80.00,3.00
231964,359.50,-1.28,-1.84,0.82,0.90,2.27,1.32,2.18,4.11,0.00,80.00,3.00
231993,359.54,-1.28,-1.84,0.80,0.87,2.32,1.26,2.14,4.16,0.00,80.00,3.00
232023,359.55,-1.27,-1.84,0.87,0.89,2.33,1.32,2.17,4.17,0.00,80.00,3.00
232052,359.53,-1.27,-1.84,0.85,0.89,2.36,1.32,2.16,4.20,0.00,80.00,3.00
232081,359.50,-1.26,-1.85,0.79,0.93,2.31,1.29,2.19,4.16,0.00,80.00,3.00
232110,359.53,-1.26,-1.86,0.64,0.87,2.32,1.11,2.13,4.18,0.00,80.00,3.00
232139,359.53,-1.26,-1.86,0.72,0.88,2.38,1.19,2.14,4.24,0.00,80.00,3.00
232171,359.58,-1.26,-1.85,0.80,0.91,2.35,1.22,2.17,4.20,0.00,80.00,3.00
232201,359.55,-1.27,-1.85,0.85,0.93,2.34,1.30,2.20,4.19,0.00,80.00,3.00
232230,359.53,-1.26,-1.85,0.84,0.92,2.40,1.32,2.18,4.25,0.00,80.00,3.00
232259,359.47,-1.26,-1.86,0.93,0.98,2.36,1.45,2.23,4.22,0.00,80.00,3.00
232288,359.47,-1.26,-1.86,0.87,1.00,2.33,1.40,2.25,4.18,0.00,80.00,3.00
232317,359.49,-1.25,-1.86,0.76,0.97,2.29,1.28,2.22,4.15,0.00,80.00,3.00
232347,359.42,-1.26,-1.86,0.74,0.95,2.29,1.32,2.21,4.15,0.00,80.00,3.00
232379,359.41,-1.25,-1.86,0.69,0.96,2.33,1.28,2.21,4.19,0.00,80.00,3.00
232408,359.43,-1.25,-1.85,0.67,0.97,2.31,1.24,2.22,4.16,0.00,80.00,3.00
232437,359.45,-1.26,-1.86,0.63,0.87,2.32,1.17,2.13,4.18,0.00,80.00,3.00
232484,359.49,-1.26,-1.86,0.62,0.91,2.35,1.13,2.17,4.21,0.00,80.00,3.00
232619,359.43,-1.26,-1.87,0.58,0.89,2.34,1.15,2.15,4.21,0.00,80.00,3.00
232755,359.41,-1.26,-1.86,0.60,0.85,2.33,1.19,2.11,4.20,0.00,80.00,3.00
232894,359.35,-1.26,-1.87,0.64,0.82,2.36,1.30,2.08,4.23,0.00,80.00,3.00
232927,359.25,-1.26,-1.87,0.67,0.83,2.35,1.42,2.09,4.22,0.00,80.00,3.00
232956,359.19,-1.26,-1.87,0.67,0.81,2.34,1.48,2.06,4.21,0.00,80.00,3.00
232985,359.15,-1.26,-1.87,0.81,0.81,2.29,1.67,2.06,4.16,0.00,80.00,3.00
233014,359.13,-1.25,-1.87,0.88,0.86,2.30,1.75,2.11,4.17,0.00,80.00,3.00
233044,359.15,-1.25,-1.87,0.95,0.92,2.33,1.80,2.17,4.20,0.00,80.00,3.00
233073,359.15,-1.25,-1.86,0.92,0.96,2.30,1.77,2.20,4.16,0.00,80.00,3.00
233102,359.23,-1.25,-1.86,0.59,0.90,2.29,1.36,2.15,4.15,0.00,80.00,3.00
233134,359.23,-1.25,-1.86,0.62,0.86,2.34,1.39,2.11,4.20,0.00,80.00,3.00
233163,359.26,-1.26,-1.87,0.89,0.83,2.33,1.63,2.08,4.20,0.00,80.00,3.00
233192,359.20,-1.26,-1.87,0.93,0.86,2.27,1.72,2.11,4.15,0.00,80.00,3.00
233221,359.17,-1.25,-1.87,1.02,0.89,2.28,1.85,2.14,4.15,0.00,80.00,3.00
233251,359.18,-1.26,-1.87,0.99,0.89,2.23,1.81,2.15,4.10,0.00,80.00,3.00
233280,359.21,-1.26,-1.88,0.98,0.92,2.20,1.77,2.18,4.07,0.00,80.00,3.00
233309,359.16,-1.26,-1.87,0.95,0.91,2.22,1.78,2.17,4.08,0.00,80.00,3.00
233341,359.17,-1.26,-1.87,0.94,0.92,2.26,1.76,2.18,4.12,0.00,80.00,3.00
233388,359.14,-1.26,-1.86,0.97,0.91,2.24,1.83,2.17,4.09,0.00,80.00,3.00
233417,359.11,-1.26,-1.86,0.94,0.93,2.32,1.83,2.19,4.18,0.00,80.00,3.00
233455,359.15,-1.26,-1.86,0.94,0.90,2.36,1.79,2.16,4.22,0.00,80.00,3.00
233484,359.09,-1.26,-1.85,0.93,0.96,2.36,1.83,2.21,4.21,0.00,80.00,3.00
233513,359.13,-1.26,-1.85,0.96,0.98,2.38,1.83,2.24,4.23,0.00,80.00,3.00
233542,359.17,-1.25,-1.84,1.04,0.95,2.38,1.87,2.21,4.23,0.00,80.00,3.00
233574,359.13,-1.25,-1.85,0.98,0.95,2.33,1.85,2.20,4.17,0.00,80.00,3.00
233603,359.20,-1.26,-1.85,1.02,0.91,2.27,1.82,2.17,4.12,0.00,80.00,3.00
233633,359.19,-1.26,-1.85,0.92,0.93,2.21,1.72,2.18,4.06,0.00,80.00,3.00
233662,359.18,-1.26,-1.85,0.81,0.92,2.28,1.63,2.17,4.12,0.00,80.00,3.00
233691,359.16,-1.25,-1.85,0.74,0.94,2.24,1.57,2.20,4.09,0.00,80.00,3.00
233720,359.19,-1.25,-1.84,0.76,0.92,2.41,1.57,2.17,4.25,0.00,80.00,3.00
233749,359.20,-1.25,-1.85,0.74,0.92,2.41,1.54,2.17,4.26,0.00,80.00,3.00
233781,359.18,-1.25,-1.85,0.89,0.91,2.45,1.71,2.15,4.30,0.00,80.00,3.00
233811,359.24,-1.25,-1.84,0.98,0.89,2.35,1.74,2.14,4.20,0.00,80.00,3.00
233840,359.19,-1.26,-1.84,0.93,0.90,2.35,1.74,2.16,4.19,0.00,80.00,3.00
233869,359.19,-1.26,-1.84,0.95,0.94,2.33,1.76,2.20,4.17,0.00,80.00,3.00
233898,359.17,-1.27,-1.84,0.98,0.98,2.30,1.81,2.25,4.14,0.00,80.00,3.00
233927,359.13,-1.27,-1.83,0.93,1.00,2.29,1.80,2.27,4.12,0.00,80.00,3.00
233974,359.06,-1.27,-1.83,0.87,1.03,2.37,1.81,2.30,4.20,0.00,80.00,3.00
234006,359.07,-1.26,-1.83,0.81,1.06,2.32,1.74,2.32,4.15,0.00,80.00,3.00
234035,359.03,-1.26,-1.84,0.86,1.07,2.32,1.83,2.33,4.16,0.00,80.00,3.00
234065,358.99,-1.27,-1.84,0.85,1.04,2.39,1.86,2.31,4.23,0.00,80.00,3.00
234094,359.00,-1.26,-1.84,0.85,1.01,2.38,1.85,2.27,4.22,0.00,80.00,3.00
234123,359.06,-1.27,-1.84,0.88,1.00,2.42,1.82,2.26,4.26,0.00,80.00,3.00
234152,359.11,-1.26,-1.84,0.89,1.00,2.37,1.79,2.26,4.21,0.00,80.00,3.00
234181,359.05,-1.27,-1.84,0.95,0.99,2.41,1.89,2.25,4.24,0.00,80.00,3.00
234213,359.08,-1.26,-1.83,0.99,0.91,2.37,1.92,2.17,4.21,0.00,80.00,3.00
234242,359.11,-1.26,-1.84,1.00,0.87,2.36,1.89,2.13,4.19,0.00,80.00,3.00
234272,359.15,-1.26,-1.85,0.94,0.86,2.27,1.80,2.12,4.11,0.00,80.00,3.00
234301,359.16,-1.26,-1.84,0.95,0.86,2.23,1.79,2.11,4.07,0.00,80.00,3.00
234330,359.13,-1.26,-1.84,0.91,0.86,2.24,1.77,2.12,4.08,0.00,80.00,3.00
234359,359.19,-1.26,-1.84,0.79,0.90,2.26,1.60,2.15,4.10,0.00,80.00,3.00
234388,359.24,-1.26,-1.84,0.77,0.91,2.26,1.53,2.17,4.10,0.00,80.00,3.00
234420,359.23,-1.26,-1.84,0.78,0.91,2.26,1.54,2.17,4.10,0.00,80.00,3.00
234450,359.21,-1.26,-1.85,0.80,0.94,2.25,1.59,2.20,4.09,0.00,80.00,3.00
234479,359.22,-1.27,-1.84,0.88,0.92,2.26,1.66,2.18,4.10,0.00,80.00,3.00
234526,359.25,-1.26,-1.85,0.95,0.90,2.26,1.70,2.16,4.11,0.00,80.00,3.00
234555,359.25,-1.27,-1.85,0.95,0.88,2.34,1.70,2.15,4.18,0.00,80.00,3.00
234584,359.25,-1.27,-1.85,0.98,0.88,2.37,1.73,2.16,4.22,0.00,80.00,3.00
234613,359.20,-1.28,-1.85,0.98,0.91,2.36,1.78,2.19,4.21,0.00,80.00,3.00
234645,359.16,-1.28,-1.85,1.00,0.88,2.44,1.84,2.16,4.29,0.00,80.00,3.00
234674,359.17,-1.27,-1.85,0.97,0.90,2.44,1.80,2.18,4.29,0.00,80.00,3.00
234704,359.11,-1.28,-1.85,0.88,0.84,2.38,1.77,2.11,4.23,0.00,80.00,3.00
234733,359.12,-1.28,-1.85,0.93,0.90,2.23,1.81,2.18,4.08,0.00,80.00,3.00
234762,359.12,-1.29,-1.85,0.91,0.92,2.22,1.79,2.21,4.08,0.00,80.00,3.00
234791,359.07,-1.27,-1.85,0.82,0.95,2.17,1.74,2.23,4.02,0.00,80.00,3.00
234820,359.03,-1.27,-1.86,0.70,0.97,2.20,1.66,2.24,4.06,0.00,80.00,3.00
234852,359.07,-1.27,-1.87,0.73,1.05,2.19,1.66,2.32,4.05,0.00,80.00,3.00
234882,359.01,-1.27,-1.87,0.84,1.08,2.26,1.83,2.35,4.13,0.00,80.00,3.00
234911,359.01,-1.26,-1.88,0.84,1.07,2.27,1.83,2.34,4.16,0.00,80.00,3.00
234940,359.03,-1.26,-1.89,0.79,1.00,2.26,1.76,2.26,4.15,0.00,80.00,3.00
234969,358.95,-1.26,-1.89,0.95,0.99,2.38,1.99,2.25,4.27,0.00,80.00,3.00
234998,358.99,-1.26,-1.89,1.00,0.94,2.36,2.01,2.20,4.25,0.00,80.00,3.00
235027,358.93,-1.26,-1.89,0.96,0.99,2.42,2.03,2.25,4.31,0.00,80.00,3.00
235059,358.92,-1.26,-1.89,0.87,0.99,2.40,1.95,2.25,4.29,0.00,80.00,3.00
235115,358.93,-1.25,-1.89,0.84,0.96,2.43,1.91,2.22,4.33,0.00,80.00,3.00
235144,358.93,-1.26,-1.89,0.83,1.00,2.43,1.90,2.26,4.32,0.00,80.00,3.00
235173,358.92,-1.26,-1.90,0.64,1.05,2.37,1.72,2.31,4.26,0.00,80.00,3.00
235202,359.03,-1.26,-1.90,0.60,1.03,2.42,1.57,2.29,4.32,0.00,80.00,3.00
235231,359.09,-1.26,-1.90,0.64,0.93,2.39,1.55,2.19,4.29,0.00,80.00,3.00
235260,359.10,-1.26,-1.91,0.63,0.87,2.40,1.53,2.13,4.31,0.00,80.00,3.00
235292,359.15,-1.26,-1.91,0.68,0.89,2.37,1.53,2.15,4.28,0.00,80.00,3.00
235321,359.12,-1.26,-1.91,0.78,0.87,2.43,1.66,2.14,4.34,0.00,80.00,3.00
235350,359.08,-1.26,-1.92,0.82,0.91,2.41,1.74,2.17,4.33,0.00,80.00,3.00
235379,359.14,-1.25,-1.92,0.81,0.96,2.46,1.67,2.21,4.38,0.00,80.00,3.00
235408,359.15,-1.25,-1.92,0.82,0.97,2.48,1.67,2.22,4.40,0.00,80.00,3.00
235437,359.20,-1.24,-1.93,0.83,0.98,2.51,1.63,2.23,4.43,0.00,80.00,3.00
235467,359.25,-1.24,-1.93,0.80,1.00,2.46,1.55,2.25,4.39,0.00,80.00,3.00
235499,359.22,-1.25,-1.93,0.86,1.01,2.48,1.64,2.25,4.41,0.00,80.00,3.00
235528,359.19,-1.25,-1.93,0.84,0.98,2.44,1.65,2.23,4.36,0.00,80.00,3.00
235557,359.23,-1.25,-1.92,0.94,0.98,2.41,1.71,2.23,4.33,0.00,80.00,3.00
235586,359.30,-1.25,-1.92,0.91,0.98,2.41,1.61,2.23,4.34,0.00,80.00,3.00
235615,359.27,-1.25,-1.93,0.87,0.96,2.43,1.59,2.22,4.36,0.00,80.00,3.00
235644,359.25,-1.25,-1.93,0.85,0.91,2.42,1.60,2.16,4.35,0.00,80.00,3.00
235691,359.31,-1.26,-1.93,0.83,0.92,2.41,1.52,2.18,4.34,0.00,80.00,3.00
235723,359.37,-1.25,-1.93,0.82,0.96,2.46,1.45,2.21,4.39,0.00,80.00,3.00
235753,359.41,-1.24,-1.94,0.79,0.98,2.49,1.39,2.22,4.43,0.00,80.00,3.00
235782,359.36,-1.24,-1.93,0.82,1.00,2.50,1.46,2.24,4.44,0.00,80.00,3.00
235811,359.35,-1.25,-1.92,0.88,0.98,2.47,1.52,2.23,4.39,0.00,80.00,3.00
235840,359.36,-1.25,-1.92,0.81,0.97,2.52,1.45,2.22,4.45,0.00,80.00,3.00
235869,359.37,-1.25,-1.92,0.81,0.95,2.54,1.44,2.21,4.46,0.00,80.00,3.00
235898,359.33,-1.25,-1.93,0.82,0.92,2.44,1.49,2.17,4.36,0.00,80.00,3.00
235930,359.31,-1.25,-1.92,0.89,0.92,2.43,1.58,2.17,4.35,0.00,80.00,3.00
235959,359.34,-1.25,-1.92,0.73,0.91,2.38,1.39,2.16,4.30,0.00,80.00,3.00
235988,359.40,-1.26,-1.92,0.79,0.92,2.34,1.39,2.18,4.26,0.00,80.00,3.00
236018,359.41,-1.25,-1.92,0.80,0.92,2.35,1.39,2.17,4.27,0.00,80.00,3.00
236047,359.43,-1.25,-1.92,0.81,0.93,2.35,1.38,2.19,4.26,0.00,80.00,3.00
236076,359.39,-1.25,-1.91,0.77,0.87,2.33,1.38,2.13,4.25,0.00,80.00,3.00
236105,359.43,-1.26,-1.91,0.90,0.88,2.32,1.47,2.14,4.23,0.00,80.00,3.00
236137,359.52,-1.24,-1.92,0.98,0.91,2.26,1.46,2.15,4.18,0.00,80.00,3.00
236166,359.54,-1.25,-1.91,0.94,0.90,2.32,1.40,2.15,4.23,0.00,80.00,3.00
236195,359.52,-1.25,-1.92,0.91,0.88,2.37,1.39,2.13,4.28,0.00,80.00,3.00
236242,359.51,-1.25,-1.91,0.90,0.92,2.36,1.40,2.17,4.27,0.00,80.00,3.00
236271,359.53,-1.24,-1.90,0.93,0.93,2.43,1.40,2.17,4.33,0.00,80.00,3.00
236300,359.51,-1.24,-1.90,0.93,0.92,2.45,1.42,2.16,4.35,0.00,80.00,3.00
236329,359.58,-1.24,-1.90,0.83,0.91,2.41,1.25,2.16,4.31,0.00,80.00,3.00
236361,359.54,-1.24,-1.90,0.85,0.94,2.32,1.31,2.18,4.21,0.00,80.00,3.00
236390,359.55,-1.25,-1.90,0.88,0.93,2.29,1.33,2.17,4.18,0.00,80.00,3.00
236420,359.59,-1.25,-1.90,0.77,0.91,2.21,1.18,2.16,4.11,0.00,80.00,3.00
236449,359.61,-1.25,-1.90,0.70,0.95,2.13,1.09,2.20,4.03,0.00,80.00,3.00
236478,359.66,-1.25,-1.89,0.80,0.96,2.13,1.14,2.21,4.02,0.00,80.00,3.00
236507,359.76,-1.25,-1.89,0.81,0.96,2.19,1.05,2.21,4.08,0.00,80.00,3.00
236536,359.80,-1.25,-1.90,0.86,0.97,2.23,1.06,2.23,4.13,0.00,80.00,3.00
236568,359.86,-1.26,-1.90,0.97,1.04,2.24,1.11,2.30,4.14,0.00,80.00,3.00
236597,359.81,-1.26,-1.91,1.05,1.03,2.29,1.24,2.29,4.20,0.00,80.00,3.00
236626,359.83,-1.26,-1.91,0.98,1.00,2.36,1.15,2.26,4.26,0.00,80.00,3.00
236655,359.81,-1.26,-1.91,0.95,1.00,2.31,1.15,2.26,4.22,0.00,80.00,3.00
236684,359.79,-1.26,-1.91,0.85,1.00,2.31,1.07,2.25,4.22,0.00,80.00,3.00
236713,359.68,-1.26,-1.91,0.84,0.96,2.38,1.16,2.22,4.29,0.00,80.00,3.00
236743,359.71,-1.25,-1.91,0.77,0.93,2.41,1.06,2.18,4.32,0.00,80.00,3.00
236793,359.75,-1.26,-1.91,0.78,0.94,2.37,1.03,2.20,4.28,0.00,80.00,3.00
236840,359.78,-1.26,-1.91,0.89,0.96,2.33,1.11,2.22,4.24,0.00,80.00,3.00
236869,359.83,-1.26,-1.91,0.92,0.96,2.37,1.10,2.22,4.27,0.00,80.00,3.00
236898,359.85,-1.26,-1.90,0.98,0.93,2.31,1.14,2.19,4.21,0.00,80.00,3.00
236927,359.79,-1.28,-1.90,0.99,0.92,2.32,1.21,2.20,4.23,0.00,80.00,3.00
236956,359.77,-1.28,-1.90,1.00,0.93,2.37,1.23,2.21,4.27,0.00,80.00,3.00
236985,359.79,-1.28,-1.90,0.99,0.86,2.42,1.20,2.15,4.33,0.00,80.00,3.00
237017,359.76,-1.28,-1.90,0.98,0.87,2.41,1.22,2.15,4.31,0.00,80.00,3.00
237046,359.76,-1.28,-1.91,1.03,0.86,2.47,1.27,2.14,4.38,0.00,80.00,3.00
237075,359.77,-1.29,-1.92,0.99,0.89,2.43,1.21,2.18,4.35,0.00,80.00,3.00
237104,359.75,-1.28,-1.91,0.98,0.91,2.40,1.23,2.19,4.31,0.00,80.00,3.00
237133,359.75,-1.28,-1.91,0.90,0.94,2.40,1.15,2.22,4.31,0.00,80.00,3.00
237162,359.75,-1.28,-1.91,0.87,0.95,2.38,1.12,2.23,4.29,0.00,80.00,3.00
237191,359.84,-1.29,-1.91,0.86,0.99,2.44,1.02,2.27,4.35,0.00,80.00,3.00
237224,359.83,-1.29,-1.91,0.81,0.99,2.41,0.98,2.28,4.32,0.00,80.00,3.00
237253,359.84,-1.29,-1.91,0.75,0.96,2.36,0.91,2.25,4.27,0.00,80.00,3.00
237282,359.82,-1.29,-1.92,0.80,0.98,2.36,0.98,2.27,4.28,0.00,80.00,3.00
237311,359.88,-1.29,-1.92,0.84,0.95,2.35,0.96,2.24,4.28,0.00,80.00,3.00
237340,359.84,-1.28,-1.92,0.90,0.98,2.32,1.06,2.26,4.24,0.00,80.00,3.00
237369,359.87,-1.28,-1.93,0.93,0.91,2.19,1.06,2.19,4.12,0.00,80.00,3.00
237416,359.92,-1.28,-1.92,1.00,0.93,2.27,1.08,2.21,4.19,0.00,80.00,3.00
237448,359.93,-1.29,-1.92,1.03,0.98,2.24,1.09,2.27,4.16,0.00,80.00,3.00
237477,359.95,-1.29,-1.92,1.05,0.97,2.24,1.10,2.25,4.16,0.00,80.00,3.00
237506,359.96,-1.28,-1.93,1.05,0.99,2.28,1.09,2.27,4.21,0.00,80.00,3.00
237535,359.98,-1.28,-1.93,0.99,1.00,2.28,1.00,2.27,4.21,0.00,80.00,3.00
237564,359.99,-1.28,-1.94,0.89,1.09,2.34,0.90,2.37,4.28,0.00,80.00,3.00
237593,359.93,-1.29,-1.93,0.88,1.05,2.23,0.95,2.34,4.17,0.00,80.00,3.00
237622,359.93,-1.29,-1.93,0.84,1.03,2.31,0.91,2.31,4.24,0.00,80.00,3.00
237654,359.89,-1.28,-1.94,0.86,1.04,2.33,0.97,2.32,4.27,0.00,80.00,3.00
237683,359.84,-1.28,-1.94,0.82,1.00,2.30,0.98,2.28,4.24,0.00,80.00,3.00
237712,359.83,-1.29,-1.94,0.87,0.91,2.33,1.04,2.20,4.27,0.00,80.00,3.00
237741,359.82,-1.29,-1.94,0.92,0.97,2.35,1.10,2.27,4.29,0.00,80.00,3.00
237770,359.84,-1.29,-1.95,0.88,0.98,2.33,1.05,2.27,4.27,0.00,80.00,3.00
237799,359.83,-1.29,-1.95,0.87,0.94,2.34,1.04,2.23,4.28,0.00,80.00,3.00
237828,359.86,-1.29,-1.95,0.77,0.95,2.37,0.92,2.24,4.32,0.00,80.00,3.00
237860,359.83,-1.29,-1.95,0.75,0.97,2.38,0.92,2.26,4.33,0.00,80.00,3.00
237890,359.85,-1.29,-1.94,0.76,0.99,2.38,0.91,2.28,4.33,0.00,80.00,3.00
237919,359.84,-1.29,-1.94,0.68,0.85,2.40,0.84,2.14,4.35,0.00,80.00,3.00
237965,359.88,-1.29,-1.94,0.65,0.86,2.36,0.77,2.15,4.30,0.00,80.00,3.00
237994,359.87,-1.29,-1.94,0.66,0.90,2.32,0.78,2.20,4.27,0.00,80.00,3.00
238023,359.86,-1.29,-1.95,0.73,0.89,2.34,0.88,2.18,4.28,0.00,80.00,3.00
238052,359.82,-1.29,-1.94,0.71,0.86,2.34,0.89,2.15,4.28,0.00,80.00,3.00
238084,359.82,-1.29,-1.93,0.75,0.87,2.33,0.93,2.16,4.26,0.00,80.00,3.00
238113,359.85,-1.29,-1.93,0.76,0.86,2.36,0.91,2.15,4.29,0.00,80.00,3.00
238142,359.87,-1.28,-1.93,0.81,0.83,2.39,0.94,2.12,4.31,0.00,80.00,3.00
238171,359.82,-1.29,-1.93,0.77,0.79,2.36,0.95,2.07,4.29,0.00,80.00,3.00
238200,359.81,-1.29,-1.93,0.79,0.82,2.36,0.98,2.11,4.29,0.00,80.00,3.00
238228,359.75,-1.30,-1.93,0.87,0.82,2.31,1.12,2.12,4.24,0.00,80.00,3.00
238257,359.75,-1.30,-1.93,0.91,0.84,2.33,1.16,2.14,4.25,0.00,80.00,3.00
238285,359.71,-1.30,-1.93,0.87,0.89,2.31,1.15,2.19,4.24,0.00,80.00,3.00
238313,359.68,-1.30,-1.92,0.92,0.91,2.32,1.25,2.21,4.24,0.00,80.00,3.00
238342,359.60,-1.31,-1.92,0.96,0.86,2.25,1.37,2.17,4.17,0.00,80.00,3.00
238371,359.56,-1.30,-1.92,0.94,0.84,2.26,1.38,2.14,4.18,0.00,80.00,3.00
238400,359.53,-1.29,-1.92,0.88,0.84,2.24,1.35,2.13,4.15,0.00,80.00,3.00
238429,359.53,-1.29,-1.92,0.96,0.84,2.25,1.43,2.12,4.17,0.00,80.00,3.00
238466,359.48,-1.29,-1.92,0.98,0.80,2.25,1.50,2.08,4.17,0.00,80.00,3.00
238495,359.41,-1.28,-1.92,0.93,0.75,2.25,1.52,2.03,4.17,0.00,80.00,3.00
238575,359.34,-1.29,-1.91,0.86,0.76,2.36,1.52,2.05,4.27,0.00,80.00,3.00
238604,359.30,-1.30,-1.90,0.92,0.81,2.35,1.61,2.10,4.25,0.00,80.00,3.00
238633,359.26,-1.30,-1.90,0.83,0.83,2.49,1.57,2.12,4.38,0.00,80.00,3.00
238663,359.27,-1.31,-1.90,0.78,0.85,2.45,1.51,2.16,4.35,0.00,80.00,3.00
238692,359.25,-1.30,-1.90,0.73,0.90,2.47,1.48,2.20,4.37,0.00,80.00,3.00
238721,359.26,-1.30,-1.90,0.75,0.92,2.50,1.49,2.22,4.40,0.00,80.00,3.00
238750,359.25,-1.29,-1.90,0.74,0.93,2.43,1.50,2.22,4.32,0.00,80.00,3.00
238782,359.16,-1.29,-1.90,0.71,0.98,2.37,1.55,2.27,4.27,0.00,80.00,3.00
238812,359.14,-1.29,-1.89,0.78,1.00,2.31,1.63,2.29,4.20,0.00,80.00,3.00
238841,359.09,-1.29,-1.88,0.81,1.06,2.25,1.72,2.35,4.13,0.00,80.00,3.00
238870,359.03,-1.29,-1.88,0.81,1.05,2.26,1.78,2.35,4.14,0.00,80.00,3.00
238899,358.99,-1.29,-1.88,0.80,1.04,2.28,1.81,2.33,4.16,0.00,80.00,3.00
238929,358.97,-1.29,-1.88,0.80,1.03,2.27,1.83,2.32,4.14,0.00,80.00,3.00
238958,358.90,-1.29,-1.88,0.88,1.04,2.26,1.98,2.33,4.14,0.00,80.00,3.00
238990,358.94,-1.28,-1.88,0.88,1.09,2.23,1.94,2.38,4.11,0.00,80.00,3.00
239019,358.95,-1.29,-1.88,0.80,1.07,2.30,1.85,2.36,4.18,0.00,80.00,3.00
239048,358.96,-1.28,-1.87,0.96,1.06,2.34,2.01,2.34,4.21,0.00,80.00,3.00
239077,358.91,-1.28,-1.87,0.93,1.06,2.37,2.02,2.34,4.24,0.00,80.00,3.00
239107,358.88,-1.28,-1.87,0.90,1.03,2.40,2.02,2.31,4.27,0.00,80.00,3.00
239136,358.90,-1.28,-1.87,0.79,1.02,2.44,1.89,2.30,4.31,0.00,80.00,3.00
239165,358.90,-1.28,-1.87,0.90,0.98,2.41,2.00,2.26,4.28,0.00,80.00,3.00
239197,358.91,-1.29,-1.85,0.88,1.02,2.34,1.97,2.31,4.19,0.00,80.00,3.00
239226,358.95,-1.29,-1.85,0.83,0.98,2.32,1.88,2.26,4.18,0.00,80.00,3.00
239256,358.89,-1.28,-1.85,0.85,0.92,2.36,1.95,2.20,4.21,0.00,80.00,3.00
239285,358.90,-1.28,-1.85,0.81,0.97,2.36,1.91,2.24,4.21,0.00,80.00,3.00
239314,358.96,-1.28,-1.86,0.79,0.95,2.35,1.83,2.23,4.21,0.00,80.00,3.00
239343,359.00,-1.28,-1.86,0.79,0.91,2.38,1.79,2.19,4.24,0.00,80.00,3.00
239373,358.94,-1.29,-1.87,0.79,0.93,2.36,1.85,2.22,4.22,0.00,80.00,3.00
239466,359.01,-1.29,-1.86,0.75,0.92,2.37,1.74,2.20,4.23,0.00,80.00,3.00
239600,358.99,-1.28,-1.87,0.71,0.92,2.37,1.72,2.20,4.24,0.00,80.00,3.00
239738,358.97,-1.28,-1.87,0.72,0.84,2.38,1.75,2.13,4.25,0.00,80.00,3.00
239823,358.95,-1.29,-1.87,0.71,0.83,2.44,1.76,2.11,4.30,0.00,80.00,3.00
239852,358.92,-1.28,-1.86,0.70,0.81,2.45,1.78,2.09,4.31,0.00,80.00,3.00
239882,358.91,-1.29,-1.85,0.80,0.77,2.46,1.88,2.06,4.32,0.00,80.00,3.00
